id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1592220474695909376,1592220474695909376,2022-11-14 18:18:37 UTC,2022-11-14,18:18:37,+0000,251647251,riskysenep,Saputra,,Kamu menyebalkan @IndiHome @IndiHomeCare,in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}, {'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",[],[],0,0,0,[],[],https://twitter.com/riskysenep/status/1592220474695909376,False,,0,,,,,,,,[],,,,
1592220457888907264,1592218173138690048,2022-11-14 18:18:33 UTC,2022-11-14,18:18:33,+0000,765035200896118789,indihomecare,IndiHomeCare,,"@mlnprstyo Hai, Kak Tyo. Guna dibantu cek &amp; solusikan, mohon infokan data berikut via DM: 1. Atas nama pemilik: 2. Alamat instalasi: 3. Jumlah tagihan terakhir (lunas): 4. Relasi dgn pemilik IndiHome: 5. Apakah nomor HP 08***65 &amp; 08***75 masih aktif?  Terima kasih. -Ervien",in,[],[],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1592220457888907264,False,,0,,,,,,,,"[{'screen_name': 'mlnprstyo', 'name': 'Tyo', 'id': '628585026'}]",,,,
1592220422929469441,1592205286542278661,2022-11-14 18:18:25 UTC,2022-11-14,18:18:25,+0000,765035200896118789,indihomecare,IndiHomeCare,,@syndicalous - Alamat lengkap: - Jumlah tagihan terakhir (yang dibayarkan): - Relasi dengan pemilik IndiHome:  -Ayunk (2),in,[],[],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1592220422929469441,False,,0,,,,,,,,"[{'screen_name': 'syndicalous', 'name': 'ً', 'id': '1851113197'}]",,,,
1592220400519639040,1592220400519639040,2022-11-14 18:18:20 UTC,2022-11-14,18:18:20,+0000,822901242,srhyousoff,K,,demen bgt bikin emosi tengah malem🥲🥲🥲 @IndiHome  https://t.co/uL6qqEtqVa,in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],['https://pbs.twimg.com/media/Fhi0A_waAAEzoef.jpg'],2,0,0,[],[],https://twitter.com/srhyousoff/status/1592220400519639040,False,,1,https://pbs.twimg.com/media/Fhi0A_waAAEzoef.jpg,,,,,,,[],,,,
1592220074638987265,1592220074638987265,2022-11-14 18:17:02 UTC,2022-11-14,18:17:02,+0000,1077306751156772864,gadiwansyah,vvibu,,"gitu dong indihome kan enak ni kalau cpt bener nya wkwk , wellplayed",in,[],[],[],0,0,0,[],[],https://twitter.com/GAdiwansyah/status/1592220074638987265,False,,0,,,,,,,,[],,,,
1592219692055527424,1592219692055527424,2022-11-14 18:15:31 UTC,2022-11-14,18:15:31,+0000,126234167,agasandra,𝔸𝕘𝕒𝕥𝕙𝕒 𝕊𝕒𝕟𝕕𝕣𝕒,,Ini terjadi kalau gue pake indihome videocall sama jaehyun😭,in,[],[],[],0,0,0,[],[],https://twitter.com/agasandra/status/1592219692055527424,False,https://twitter.com/jaehyunpetals/status/1592129342674710530,0,,,,,,,,[],,,,
1592219589437321216,1592219589437321216,2022-11-14 18:15:06 UTC,2022-11-14,18:15:06,+0000,1077306751156772864,gadiwansyah,vvibu,,"mungkin pikir indihome pada tidur kali ya, kami kaum kalong jam segini mah msh seger",in,[],[],[],0,0,0,[],[],https://twitter.com/GAdiwansyah/status/1592219589437321216,False,,0,,,,,,,,[],,,,
1592219111672926208,1592219111672926208,2022-11-14 18:13:12 UTC,2022-11-14,18:13:12,+0000,2895647456,mikacantikdeh,mikaila,,".@Telkomsel @IndiHome ini kenapa ya layanannya no service dari jam 12, lambang sinyal data selulernya juga silang, saya sampai buka sim card lain karna butuh buat kerjaan, tolong di bantu kalau bisa  https://t.co/35d6QMYS0f",in,"[{'screen_name': 'telkomsel', 'name': 'telkomsel', 'id': '255409050'}, {'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],"['https://pbs.twimg.com/media/Fhiy1vDaEAAWz_x.jpg', 'https://pbs.twimg.com/media/Fhiy2AoaMAAgzXj.jpg']",3,0,0,[],[],https://twitter.com/Mikacantikdeh/status/1592219111672926208,False,,1,https://pbs.twimg.com/media/Fhiy1vDaEAAWz_x.jpg,,,,,,,[],,,,
1592219108569141250,1592216901752868864,2022-11-14 18:13:12 UTC,2022-11-14,18:13:12,+0000,1467386371669061632,angkranggg,Semut,,@bajusvibes @IndiHome Dikira udah tidur kak,in,[],[],[],0,0,0,[],[],https://twitter.com/angkranggg/status/1592219108569141250,False,,0,,,,,,,,"[{'screen_name': 'bajusvibes', 'name': 'perosotanwaterboom', 'id': '1389298230'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1592218765777076224,1592218765777076224,2022-11-14 18:11:50 UTC,2022-11-14,18:11:50,+0000,1077306751156772864,gadiwansyah,vvibu,,indihome ada apa nich lg ngerank tb tb disconnect su ternyata modem nya los,in,[],[],[],1,0,0,[],[],https://twitter.com/GAdiwansyah/status/1592218765777076224,False,,0,,,,,,,,[],,,,
1592218746957201409,1592218746957201409,2022-11-14 18:11:45 UTC,2022-11-14,18:11:45,+0000,849863317850005504,panduri28,Pdr,,"1. Upload Konten tentang Event Folknation di sosial media kamu, boleh di kreasikan dalam bentuk video supaya lebih menarik 2. Buat Caption semenarik mungkin dengan menggunakan keyword IndiHome dan hastag #AktivitasTanpaBatas #IndiHome 3. Pastikan caption dan konten sesuai.  https://t.co/ZHzUL47wBb",in,[],[],[],1,0,0,"['aktivitastanpabatas', 'indihome']",[],https://twitter.com/panduri28/status/1592218746957201409,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1592218700111032321/pu/img/elCv0zlw-_8-hHDd.jpg,,,,,,,[],,,,
1592218631857123328,1592218631857123328,2022-11-14 18:11:18 UTC,2022-11-14,18:11:18,+0000,2506678056,txtdarigrey,Gege,,"indihome error lagi tiba tiba mo internet anjirt, ngegangfu semangat w skripsian aja nih indihom!",in,[],[],[],0,0,1,[],[],https://twitter.com/txtdarigrey/status/1592218631857123328,False,,0,,,,,,,,[],,,,
1592218255737122816,1592215101976629248,2022-11-14 18:09:48 UTC,2022-11-14,18:09:48,+0000,57273110,yasoprayogo,AssO,,"@nktalen @IndiHomeCare @IndiHome Sama nih masih seputaran Bogor, area tanah sareal jg Loss sinyalnya ga bisa connect @IndiHome",in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],[],0,0,0,[],[],https://twitter.com/yasoprayogo/status/1592218255737122816,False,,0,,,,,,,,"[{'screen_name': 'nktalen', 'name': 'nikita', 'id': '815561189937860608'}, {'screen_name': 'IndiHomeCare', 'name': 'IndiHomeCare', 'id': '765035200896118789'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1592217872641953792,1592217872641953792,2022-11-14 18:08:17 UTC,2022-11-14,18:08:17,+0000,1044580343276138502,ragakaga,Raka Prayogi,,"Barusan liat TVC IndiHome terbaru keren juga konsepnya, The Best🔥 #KemudahanUntukPerubahan  #AktivitasTanpaBatas  https://t.co/k45ShjzzFo",in,[],[],[],0,0,0,"['kemudahanuntukperubahan', 'aktivitastanpabatas']",[],https://twitter.com/ragakaga/status/1592217872641953792,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1592217806023512065/pu/img/NeTGu6mxqpy8KmWV.jpg,,,,,,,[],,,,
1592216988402987008,1592216988402987008,2022-11-14 18:04:46 UTC,2022-11-14,18:04:46,+0000,994461276695814144,rianpermana0,Rian Permana,,"@IndiHomeCare indihome kenapa lagi ini malem2 tiba2 trouble, sinyal semua ijo tapi di WiFi tulisannya no internet",in,[],[],[],2,0,0,[],[],https://twitter.com/RianPermana0/status/1592216988402987008,False,,0,,,,,,,,[],,,,
1592216967020437505,1592216967020437505,2022-11-14 18:04:41 UTC,2022-11-14,18:04:41,+0000,205208777,fazlurrahmanfr,DmitryDeniskov,,@IndiHomeCare indihome kenapa ini min??  https://t.co/PkIBmVpFuF,in,[],[],['https://pbs.twimg.com/media/Fhiw4izaEAApo62.jpg'],0,0,0,[],[],https://twitter.com/fazlurrahmanFR/status/1592216967020437505,False,,1,https://pbs.twimg.com/media/Fhiw4izaEAApo62.jpg,,,,,,,[],,,,
1592216908254031873,1592216908254031873,2022-11-14 18:04:27 UTC,2022-11-14,18:04:27,+0000,1347603298061193216,mrshuttlers66,123...,,WTS  voucher tagihan indihome mahar cuma 15k aja #zonauang  https://t.co/e0L516Obsb,in,[],[],['https://pbs.twimg.com/media/Fhiw1w-UcAIxr4L.jpg'],0,0,0,['zonauang'],[],https://twitter.com/mrshuttlers66/status/1592216908254031873,False,,1,https://pbs.twimg.com/media/Fhiw1w-UcAIxr4L.jpg,,,,,,,[],,,,
1592216901752868864,1592216901752868864,2022-11-14 18:04:25 UTC,2022-11-14,18:04:25,+0000,1389298230,bajusvibes,perosotanwaterboom,,Kenapa sih jam segini selalu ngelag @IndiHome,in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],[],3,0,0,[],[],https://twitter.com/bajusvibes/status/1592216901752868864,False,,0,,,,,,,,[],,,,
1592216505911246848,1592176978496753664,2022-11-14 18:02:51 UTC,2022-11-14,18:02:51,+0000,3182375941,gengarcafe,gengar,,@txtfrombrand Cc : @IndiHome @FirstMediaCares,und,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}, {'screen_name': 'firstmediacares', 'name': 'first media', 'id': '155787551'}]",[],[],0,0,0,[],[],https://twitter.com/gengarcafe/status/1592216505911246848,False,,0,,,,,,,,"[{'screen_name': 'txtfrombrand', 'name': 'txtdaribrand', 'id': '2947519148'}]",,,,
1592216405381816320,1592130029739446274,2022-11-14 18:02:27 UTC,2022-11-14,18:02:27,+0000,1591402476388831232,hallofcyon,Nath.,,@denkiw Indihome ya lu,in,[],[],[],0,0,0,[],[],https://twitter.com/hallofcyon/status/1592216405381816320,False,,0,,,,,,,,"[{'screen_name': 'denkiw', 'name': 'Haikal', 'id': '1378453147'}]",,,,
1592216365989253120,1592216365989253120,2022-11-14 18:02:18 UTC,2022-11-14,18:02:18,+0000,1061445726134132736,kenapasihgat,hah?,,"indihome caper bgt dah, UDAH SEJAM ANJJJ",in,[],[],[],0,0,0,[],[],https://twitter.com/kenapasihgat/status/1592216365989253120,False,,0,,,,,,,,[],,,,
1592216253049221120,1592203418311208962,2022-11-14 18:01:51 UTC,2022-11-14,18:01:51,+0000,1085590432837496832,pogchamp999,nothing to lose,,@spillthe_lee TOLONG @IndiHome @IndiHomeCare CEK DM SAYA NO INTERNET DARITADI SUDAH RESTAT MODEM SAMA SAJA AJG BARU BAYAR PADAHAL,in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}, {'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",[],[],1,0,0,[],[],https://twitter.com/pogchamp999/status/1592216253049221120,False,,0,,,,,,,,"[{'screen_name': 'spillthe_lee', 'name': 'nanda', 'id': '865513672256307200'}]",,,,
1592216192806453248,1592216192806453248,2022-11-14 18:01:36 UTC,2022-11-14,18:01:36,+0000,1041913227511095302,iink_666,TENAGA KERJA ASING,,Indihome caper ngentot,tl,[],[],[],0,0,0,[],[],https://twitter.com/iink_666/status/1592216192806453248,False,,0,,,,,,,,[],,,,
1592216182199054336,1592138543811694593,2022-11-14 18:01:34 UTC,2022-11-14,18:01:34,+0000,1464280153522114604,iqbaalofrc,Jeon Ibay⁷ ⟭⟬ BORAHAE! 💜,,@REPUBLlKCINTA Pesulap merah gak tenar lagi jadi pegawai indihome?,in,[],[],[],0,0,0,[],[],https://twitter.com/IQBAALofRC/status/1592216182199054336,False,,0,,,,,,,,"[{'screen_name': 'REPUBLlKCINTA', 'name': 'Deni', 'id': '1586741111640317952'}]",,,,
1592216170668912641,1592216170668912641,2022-11-14 18:01:31 UTC,2022-11-14,18:01:31,+0000,3272827130,dajjalbaikhati,Dajjal Syariah,,kek gak bener banget sih lu indihome caper mulu dah @IndiHome,in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],[],0,0,0,[],[],https://twitter.com/dajjalbaikhati/status/1592216170668912641,False,,0,,,,,,,,[],,,,
1592216043019460608,1592203493032759296,2022-11-14 18:01:01 UTC,2022-11-14,18:01:01,+0000,765035200896118789,indihomecare,IndiHomeCare,,"@ealaahhh Hai, Sobat. Ada apa nih dgn layanan IndiHome nya, Kak? Yuk infoin detail laporannya via DM  https://t.co/yuUDRsTpwI ya, Kak. Terima kasih. -Adhan",in,[],['http://myih.ch/dm'],[],1,0,0,[],[],https://twitter.com/IndiHomeCare/status/1592216043019460608,False,,0,,,,,,,,"[{'screen_name': 'ealaahhh', 'name': 'calon S.Pd', 'id': '1288469493480476672'}]",,,,
1592215976820367360,1592215976820367360,2022-11-14 18:00:45 UTC,2022-11-14,18:00:45,+0000,1449925895418880006,arcana1313,Arcana ᱬ🎩🐰,,Indihome kenapa ya LOS nya merah,in,[],[],[],0,0,0,[],[],https://twitter.com/arcana1313/status/1592215976820367360,False,,0,,,,,,,,[],,,,
1592215975956402176,1592048986705494016,2022-11-14 18:00:45 UTC,2022-11-14,18:00:45,+0000,1393977696439308290,666abcdfg,nates,,@IndiHomeCare @angelicsvibes caper indihome gajelas,in,[],[],[],0,0,0,[],[],https://twitter.com/666abcdfg/status/1592215975956402176,False,,0,,,,,,,,"[{'screen_name': 'IndiHomeCare', 'name': 'IndiHomeCare', 'id': '765035200896118789'}, {'screen_name': 'angelicsvibes', 'name': 'Angelic', 'id': '1225271504721432576'}]",,,,
1592215724755677184,1592215724755677184,2022-11-14 17:59:45 UTC,2022-11-14,17:59:45,+0000,1086438681395716096,slayolayenaklo,Rista,,Ini indihome kenapa si anjir,in,[],[],[],0,0,0,[],[],https://twitter.com/slayolayenaklo/status/1592215724755677184,False,,0,,,,,,,,[],,,,
1592215670472978432,1592215670472978432,2022-11-14 17:59:32 UTC,2022-11-14,17:59:32,+0000,1521578684028964864,underwaterboyz,aditya.,,Caper banget siiih indihome.,in,[],[],[],0,0,0,[],[],https://twitter.com/underwaterboyz/status/1592215670472978432,False,,0,,,,,,,,[],,,,
1592215624973168640,1592215624973168640,2022-11-14 17:59:21 UTC,2022-11-14,17:59:21,+0000,404533001,bangbayuuu,Angga Bayu Pradana,,Barusan liat TVC indihome yang terbaru keren juga ternyata konsep nya #KemudahanUntukPerubahan #AktivitasTanpaBatas  https://t.co/Yjudyxn8vK,in,[],[],[],0,0,0,"['kemudahanuntukperubahan', 'aktivitastanpabatas']",[],https://twitter.com/bangbayuuu/status/1592215624973168640,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1592215571353174022/pu/img/LMUvhjJsQ7r5ZZAf.jpg,,,,,,,[],,,,
1592215623186395137,1592215623186395137,2022-11-14 17:59:21 UTC,2022-11-14,17:59:21,+0000,1276900795082928128,kagajeias,r,,monmaap indihome knp 😊😊😊😊😊😊😊😊😊😊  https://t.co/PyTgcYj7bZ,in,[],[],['https://pbs.twimg.com/media/FhivqTsUAAAOAAJ.jpg'],0,0,0,[],[],https://twitter.com/kagajeIas/status/1592215623186395137,False,,1,https://pbs.twimg.com/media/FhivqTsUAAAOAAJ.jpg,,,,,,,[],,,,
1592215105273753600,1592215105273753600,2022-11-14 17:57:17 UTC,2022-11-14,17:57:17,+0000,1085590432837496832,pogchamp999,nothing to lose,,@IndiHomeCare berulah lagi ya @IndiHome TIDAK ADA INTERNET,in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],[],1,0,0,[],[],https://twitter.com/pogchamp999/status/1592215105273753600,False,,0,,,,,,,,[],,,,
1592215101976629248,1592215101976629248,2022-11-14 17:57:16 UTC,2022-11-14,17:57:16,+0000,815561189937860608,nktalen,nikita,,"@IndiHomeCare @IndiHome min daerah bogor, bogor valley apartment kenapa ga ada sinyal ?",in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],[],2,0,0,[],[],https://twitter.com/nktalen/status/1592215101976629248,False,,0,,,,,,,,[],,,,
1592215095916265472,1592215095916265472,2022-11-14 17:57:15 UTC,2022-11-14,17:57:15,+0000,1276900795082928128,kagajeias,r,,indihome knp lagiiiiii,in,[],[],[],0,0,0,[],[],https://twitter.com/kagajeIas/status/1592215095916265472,False,,0,,,,,,,,[],,,,
1592214974130458624,1592214974130458624,2022-11-14 17:56:46 UTC,2022-11-14,17:56:46,+0000,1294659900530819074,berrymogu,요정🧚,,indihome don't fucking play with me at this hour i need to b*lly some stupid ass people on this app,en,[],[],[],0,0,0,[],[],https://twitter.com/berrymogu/status/1592214974130458624,False,,0,,,,,,,,[],,,,
1592214945483329536,1592214945483329536,2022-11-14 17:56:39 UTC,2022-11-14,17:56:39,+0000,269626177,annanovita,ana,,Indihome knpppp,in,[],[],[],0,0,0,[],[],https://twitter.com/annanovita/status/1592214945483329536,False,,0,,,,,,,,[],,,,
1592214920040370177,1592214920040370177,2022-11-14 17:56:33 UTC,2022-11-14,17:56:33,+0000,815561189937860608,nktalen,nikita,,INI INDIHOME KENAPA LAGE AWAS AJA BSK SIANG KEK GINI,in,[],[],[],0,0,0,[],[],https://twitter.com/nktalen/status/1592214920040370177,False,,0,,,,,,,,[],,,,
1592214898674892801,1592210725023649792,2022-11-14 17:56:28 UTC,2022-11-14,17:56:28,+0000,90108820,krezna06,Krezna06,,"@happyrestaniaj indihome juga, putus nyambung",in,[],[],[],0,0,0,[],[],https://twitter.com/krezna06/status/1592214898674892801,False,,0,,,,,,,,"[{'screen_name': 'happyrestaniaj', 'name': 'tiraimissu🍰', 'id': '178495706'}]",,,,
1592214823655575552,1592194031022661633,2022-11-14 17:56:10 UTC,2022-11-14,17:56:10,+0000,1085590432837496832,pogchamp999,nothing to lose,,@fckinsike @indihome buat ulah lagi ya kirain cuma koneksi saya yg lemot hahahahha,in,[],[],[],0,0,0,[],[],https://twitter.com/pogchamp999/status/1592214823655575552,False,,0,,,,,,,,"[{'screen_name': 'fckinsike', 'name': 'kang mbatin', 'id': '1454926603507560450'}]",,,,
